id,opened_ts,slug,market_id,side,entry_price,initial_size,remaining_size,entry_edge,entry_note,entry_source,trade_token_id,closed_ts,close_price,close_note,realized_pnl,result,trigger_reason,failure_reason_if_loss
195,2026-03-01T18:30:06.310929+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.5,20.0,,0.30000000000000004,edge=0.3000 spread=0.01 depth=5240.5 imbalance=0.03 source=clob,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:32:22.273234+00:00,0.4,auto_stop_loss,-1.9999999999999996,LOSS,edge=0.3000 spread=0.01 depth=5240.5 imbalance=0.03 source=clob,Stopped out before reversal / adverse move exceeded stop rule
196,2026-03-01T18:32:08.666901+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.48,20.833333333333336,,0.32000000000000006,edge=0.3200 spread=0.01 depth=2893.1 imbalance=0.09 source=clob,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:32:22.273234+00:00,0.4,auto_stop_loss,-1.666666666666666,LOSS,edge=0.3200 spread=0.01 depth=2893.1 imbalance=0.09 source=clob,Stopped out before reversal / adverse move exceeded stop rule
197,2026-03-01T18:32:28.951081+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.45999999999999996,20.94769899395101,0.0,0.3400000000000001,edge=0.3400 spread=0.01 depth=8774.4 imbalance=-0.79 source=clob bal=1927.19 risk=9.64,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:33:03.022378+00:00,0.56,auto_take_profit,2.094769899395103,WIN,edge=0.3400 spread=0.01 depth=8774.4 imbalance=-0.79 source=clob bal=1927.19 risk=9.64,
198,2026-03-01T18:33:03.058243+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.5700000000000001,16.92353576616568,16.92353576616568,0.22999999999999998,edge=0.2300 spread=0.01 depth=4470.1 imbalance=0.19 source=clob bal=1929.28 risk=9.65,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:33:23.885876+00:00,0.73,auto_take_profit,2.7077657225865077,WIN,edge=0.2300 spread=0.01 depth=4470.1 imbalance=0.19 source=clob bal=1929.28 risk=9.65,
199,2026-03-01T18:33:57.840925+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.72,13.88888888888889,,0.08000000000000007,edge=0.0800 spread=0.01 depth=2882.0 imbalance=-0.41 source=clob,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:34:32.217479+00:00,0.88,auto_take_profit,2.2222222222222228,WIN,edge=0.0800 spread=0.01 depth=2882.0 imbalance=-0.41 source=clob,
200,2026-03-01T18:33:57.841616+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.72,13.88888888888889,,0.08000000000000007,edge=0.0800 spread=0.01 depth=2865.0 imbalance=-0.42 source=clob,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:34:32.217479+00:00,0.88,auto_take_profit,2.2222222222222228,WIN,edge=0.0800 spread=0.01 depth=2865.0 imbalance=-0.42 source=clob,
201,2026-03-01T18:34:18.591697+00:00,btc-updown-5m-1772389800,1468017,BUY_NO,0.7,14.285714285714286,,0.10000000000000009,edge=0.1000 spread=0.01 depth=1528.8 imbalance=-0.01 source=clob,clob,91302429897961928145864258153669792791067896715001697265140745252670905151386,2026-03-01T18:34:32.217479+00:00,0.88,auto_take_profit,2.571428571428572,WIN,edge=0.1000 spread=0.01 depth=1528.8 imbalance=-0.01 source=clob,
202,2026-03-01T18:34:45.877464+00:00,btc-updown-5m-1772389800,1468017,BUY_YES,0.07,142.85714285714283,0.0,0.13,edge=0.1300 spread=0.01 depth=9593.0 imbalance=0.83 source=clob,clob,49274961380501703862500163725532851729466018877252846858979666153340984219249,2026-03-01T18:34:59.625751+00:00,0.05,auto_stop_loss,-2.857142857142857,LOSS,edge=0.1300 spread=0.01 depth=9593.0 imbalance=0.83 source=clob,Stopped out before reversal / adverse move exceeded stop rule
203,2026-03-01T18:35:06.736140+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.5,20.0,,0.30000000000000004,edge=0.3000 spread=0.01 depth=5539.6 imbalance=0.19 source=clob,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:36:41.750396+00:00,0.39,auto_stop_loss,-2.1999999999999997,LOSS,edge=0.3000 spread=0.01 depth=5539.6 imbalance=0.19 source=clob,Stopped out before reversal / adverse move exceeded stop rule
204,2026-03-01T18:36:34.910507+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.49,20.408163265306122,,0.31000000000000005,edge=0.3100 spread=0.01 depth=740.3 imbalance=-0.14 source=clob,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:36:41.750396+00:00,0.39,auto_stop_loss,-2.040816326530612,LOSS,edge=0.3100 spread=0.01 depth=740.3 imbalance=-0.14 source=clob,Stopped out before reversal / adverse move exceeded stop rule
205,2026-03-01T18:36:48.749955+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.38,25.419852064443074,25.419852064443074,0.42000000000000004,edge=0.4200 spread=0.02 depth=2473.7 imbalance=-0.63 source=clob bal=1931.91 risk=9.66,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:37:08.984046+00:00,0.47,auto_take_profit,2.2877866857998757,WIN,edge=0.4200 spread=0.02 depth=2473.7 imbalance=-0.63 source=clob bal=1931.91 risk=9.66,
206,2026-03-01T18:37:09.104702+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.47,20.576558974292276,20.576558974292276,0.33000000000000007,edge=0.3300 spread=0.01 depth=3407.7 imbalance=-0.05 source=clob bal=1934.20 risk=9.67,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:38:23.651266+00:00,0.56,auto_take_profit,1.8518903076863065,WIN,edge=0.3300 spread=0.01 depth=3407.7 imbalance=-0.05 source=clob bal=1934.20 risk=9.67,
207,2026-03-01T18:37:29.853582+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.43999999999999995,21.979506177084932,0.0,0.3600000000000001,edge=0.3600 spread=0.01 depth=4101.2 imbalance=-0.45 source=clob bal=1934.20 risk=9.67,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:38:01.440054+00:00,0.53,auto_take_profit,1.9781555559376456,WIN,edge=0.3600 spread=0.01 depth=4101.2 imbalance=-0.45 source=clob bal=1934.20 risk=9.67,
208,2026-03-01T18:38:23.664680+00:00,btc-updown-5m-1772390100,1468026,BUY_NO,0.5700000000000001,17.543859649122805,,0.22999999999999998,edge=0.2300 spread=0.01 depth=3640.8 imbalance=-0.66 source=clob,clob,29162544134102821255286108137701684452026172048078555408460527402808445876303,2026-03-01T18:38:43.974992+00:00,0.43000000000000005,auto_stop_loss,-2.456140350877193,LOSS,edge=0.2300 spread=0.01 depth=3640.8 imbalance=-0.66 source=clob,Stopped out before reversal / adverse move exceeded stop rule
209,2026-03-01T18:38:28.744343+00:00,btc-updown-5m-1772390100,1468026,BUY_YES,0.42,23.07174511246545,0.0,0.38000000000000006,edge=0.3800 spread=0.01 depth=3306.0 imbalance=-0.74 source=clob bal=1938.03 risk=9.69,clob,30958572586450700652942919137154461998787010852048940147921045907711231685871,2026-03-01T18:38:42.158458+00:00,0.53,auto_take_profit,2.5378919623712006,WIN,edge=0.3800 spread=0.01 depth=3306.0 imbalance=-0.74 source=clob bal=1938.03 risk=9.69,
210,2026-03-01T18:38:42.192823+00:00,btc-updown-5m-1772390100,1468026,BUY_YES,0.54,17.968189642680265,0.0,0.26,edge=0.2600 spread=0.02 depth=2983.8 imbalance=-0.54 source=clob bal=1940.56 risk=9.70,clob,30958572586450700652942919137154461998787010852048940147921045907711231685871,2026-03-01T18:39:36.776960+00:00,0.28,auto_stop_loss,-4.671729307096869,LOSS,edge=0.2600 spread=0.02 depth=2983.8 imbalance=-0.54 source=clob bal=1940.56 risk=9.70,Stopped out before reversal / adverse move exceeded stop rule
211,2026-03-01T18:40:05.076118+00:00,btc-updown-5m-1772390400,1468048,BUY_NO,0.5,20.0,,0.30000000000000004,edge=0.3000 spread=0.01 depth=5520.9 imbalance=-0.10 source=clob,clob,19774870115918021110075702323854912983149218158424686828331116872024863824982,2026-03-01T18:43:28.547171+00:00,0.4,auto_stop_loss,-1.9999999999999996,LOSS,edge=0.3000 spread=0.01 depth=5520.9 imbalance=-0.10 source=clob,Stopped out before reversal / adverse move exceeded stop rule
212,2026-03-01T18:40:31.378845+00:00,btc-updown-5m-1772390400,1468048,BUY_YES,0.51,18.955260899524458,18.955260899524458,0.29000000000000004,edge=0.2900 spread=0.01 depth=4093.1 imbalance=0.17 source=clob bal=1933.44 risk=9.67,clob,57594340490666223587604998442792074098036567924477212003683963666030890043002,2026-03-01T18:43:35.400373+00:00,0.67,auto_take_profit,3.032841743923914,WIN,edge=0.2900 spread=0.01 depth=4093.1 imbalance=0.17 source=clob bal=1933.44 risk=9.67,
213,2026-03-01T18:43:21.639338+00:00,btc-updown-5m-1772390400,1468048,BUY_NO,0.48,20.833333333333336,,0.32000000000000006,edge=0.3200 spread=0.01 depth=3380.4 imbalance=0.31 source=clob,clob,19774870115918021110075702323854912983149218158424686828331116872024863824982,2026-03-01T18:43:28.547171+00:00,0.4,auto_stop_loss,-1.666666666666666,LOSS,edge=0.3200 spread=0.01 depth=3380.4 imbalance=0.31 source=clob,Stopped out before reversal / adverse move exceeded stop rule
214,2026-03-01T18:43:56.015434+00:00,btc-updown-5m-1772390400,1468048,BUY_YES,0.69,14.005817295860524,14.005817295860524,0.1100000000000001,edge=0.1100 spread=0.02 depth=2206.1 imbalance=-0.26 source=clob bal=1932.80 risk=9.66,clob,57594340490666223587604998442792074098036567924477212003683963666030890043002,2026-03-01T18:45:02.327761+00:00,0.745,expired_sweep_auto_close,0.7703199512723296,WIN,edge=0.1100 spread=0.02 depth=2206.1 imbalance=-0.26 source=clob bal=1932.80 risk=9.66,
215,2026-03-01T18:45:31.318743+00:00,btc-updown-5m-1772390700,1468056,BUY_YES,0.51,18.95659908607867,0.0,0.29000000000000004,edge=0.2900 spread=0.01 depth=5030.1 imbalance=-0.15 source=clob bal=1933.57 risk=9.67,clob,62012842607549772332726918515016466624922949473741817964065785266519912965288,2026-03-01T18:47:06.130418+00:00,0.61,auto_take_profit,1.8956599086078665,WIN,edge=0.2900 spread=0.01 depth=5030.1 imbalance=-0.15 source=clob bal=1933.57 risk=9.67,
216,2026-03-01T18:46:52.416346+00:00,btc-updown-5m-1772390700,1468056,BUY_NO,0.4,25.0,0.0,0.09104196822205879,edge=0.0910 spread=0.01 depth=4434.5 imbalance=-0.18 source=clob,clob,51345150337266315559698842730726871727158223492484856015057546009715986430743,2026-03-01T18:47:26.784910+00:00,0.31999999999999995,auto_stop_loss,-2.0000000000000018,LOSS,edge=0.0910 spread=0.01 depth=4434.5 imbalance=-0.18 source=clob,Stopped out before reversal / adverse move exceeded stop rule
217,2026-03-01T18:47:06.167598+00:00,btc-updown-5m-1772390700,1468056,BUY_YES,0.62,15.608619086198646,15.608619086198646,0.18000000000000005,edge=0.1800 spread=0.01 depth=5133.2 imbalance=-0.30 source=clob bal=1935.47 risk=9.68,clob,62012842607549772332726918515016466624922949473741817964065785266519912965288,2026-03-01T18:47:40.297095+00:00,0.77,auto_take_profit,2.341292862929797,WIN,edge=0.1800 spread=0.01 depth=5133.2 imbalance=-0.30 source=clob bal=1935.47 risk=9.68,
218,2026-03-01T18:47:12.913027+00:00,btc-updown-5m-1772390700,1468056,BUY_NO,0.39,25.64102564102564,0.0,0.1010419682220588,edge=0.1010 spread=0.01 depth=5177.0 imbalance=-0.30 source=clob,clob,51345150337266315559698842730726871727158223492484856015057546009715986430743,2026-03-01T18:47:26.784910+00:00,0.31999999999999995,auto_stop_loss,-1.7948717948717963,LOSS,edge=0.1010 spread=0.01 depth=5177.0 imbalance=-0.30 source=clob,Stopped out before reversal / adverse move exceeded stop rule
219,2026-03-01T18:48:07.462147+00:00,btc-updown-5m-1772390700,1468056,BUY_YES,0.55,17.581956252333548,17.581956252333548,0.25,edge=0.2500 spread=0.01 depth=3519.7 imbalance=0.14 source=clob bal=1934.02 risk=9.67,clob,62012842607549772332726918515016466624922949473741817964065785266519912965288,2026-03-01T18:48:21.083952+00:00,0.65,auto_take_profit,1.7581956252333544,WIN,edge=0.2500 spread=0.01 depth=3519.7 imbalance=0.14 source=clob bal=1934.02 risk=9.67,
220,2026-03-01T18:48:21.187302+00:00,btc-updown-5m-1772390700,1468056,BUY_YES,0.67,14.446070025238235,14.446070025238235,0.13,edge=0.1300 spread=0.01 depth=4981.3 imbalance=-0.36 source=clob bal=1935.77 risk=9.68,clob,62012842607549772332726918515016466624922949473741817964065785266519912965288,2026-03-01T18:49:23.270875+00:00,0.5,auto_stop_loss,-2.4558319042905006,LOSS,edge=0.1300 spread=0.01 depth=4981.3 imbalance=-0.36 source=clob bal=1935.77 risk=9.68,Stopped out before reversal / adverse move exceeded stop rule
221,2026-03-01T18:48:34.745930+00:00,btc-updown-5m-1772390700,1468056,BUY_NO,0.36,26.88574143586005,26.88574143586005,0.44000000000000006,edge=0.4400 spread=0.01 depth=1600.3 imbalance=-0.63 source=clob bal=1935.77 risk=9.68,clob,51345150337266315559698842730726871727158223492484856015057546009715986430743,2026-03-01T18:49:16.498638+00:00,0.43000000000000005,auto_take_profit,1.8820019005102053,WIN,edge=0.4400 spread=0.01 depth=1600.3 imbalance=-0.63 source=clob bal=1935.77 risk=9.68,
222,2026-03-01T18:49:02.695890+00:00,btc-updown-5m-1772390700,1468056,BUY_NO,0.33999999999999997,29.411764705882355,,0.4600000000000001,edge=0.4600 spread=0.01 depth=3719.5 imbalance=-0.90 source=clob,clob,51345150337266315559698842730726871727158223492484856015057546009715986430743,2026-03-01T18:49:16.498638+00:00,0.43000000000000005,auto_take_profit,2.6470588235294144,WIN,edge=0.4600 spread=0.01 depth=3719.5 imbalance=-0.90 source=clob,
223,2026-03-01T18:49:16.530879+00:00,btc-updown-5m-1772390700,1468056,BUY_NO,0.44999999999999996,22.222222222222225,0.0,0.3500000000000001,edge=0.3500 spread=0.02 depth=1367.2 imbalance=-0.15 source=clob,clob,51345150337266315559698842730726871727158223492484856015057546009715986430743,2026-03-01T18:50:02.730278+00:00,0.46499999999999997,expired_sweep_auto_close,0.33333333333333365,WIN,edge=0.3500 spread=0.02 depth=1367.2 imbalance=-0.15 source=clob,
224,2026-03-01T18:50:31.408385+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.49,19.777346383010265,19.777346383010265,0.31000000000000005,edge=0.3100 spread=0.02 depth=3676.1 imbalance=-0.12 source=clob bal=1938.18 risk=9.69,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:51:39.292774+00:00,0.5900000000000001,auto_take_profit,1.9777346383010284,WIN,edge=0.3100 spread=0.02 depth=3676.1 imbalance=-0.12 source=clob bal=1938.18 risk=9.69,
225,2026-03-01T18:51:39.330088+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.6,16.666666666666668,,0.20000000000000007,edge=0.2000 spread=0.01 depth=2083.7 imbalance=0.74 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:51:53.267073+00:00,0.47,auto_stop_loss,-2.166666666666667,LOSS,edge=0.2000 spread=0.01 depth=2083.7 imbalance=0.74 source=clob,Stopped out before reversal / adverse move exceeded stop rule
226,2026-03-01T18:52:15.246714+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.5800000000000001,16.706819081953793,16.706819081953793,0.21999999999999997,edge=0.2200 spread=0.01 depth=5734.5 imbalance=0.15 source=clob bal=1937.99 risk=9.69,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:54:28.829496+00:00,0.71,auto_take_profit,2.171886480653991,WIN,edge=0.2200 spread=0.01 depth=5734.5 imbalance=0.15 source=clob bal=1937.99 risk=9.69,
227,2026-03-01T18:53:27.901163+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.55,18.18181818181818,,0.25,edge=0.2500 spread=0.01 depth=4583.3 imbalance=-0.26 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:54:28.829496+00:00,0.71,auto_take_profit,2.9090909090909074,WIN,edge=0.2500 spread=0.01 depth=4583.3 imbalance=-0.26 source=clob,
228,2026-03-01T18:53:48.266400+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.53,18.867924528301884,,0.27,edge=0.2700 spread=0.01 depth=2812.9 imbalance=0.18 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:54:28.829496+00:00,0.71,auto_take_profit,3.396226415094338,WIN,edge=0.2700 spread=0.01 depth=2812.9 imbalance=0.18 source=clob,
229,2026-03-01T18:54:08.501829+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.51,19.607843137254903,,0.29000000000000004,edge=0.2900 spread=0.01 depth=3194.8 imbalance=0.19 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:54:28.829496+00:00,0.71,auto_take_profit,3.92156862745098,WIN,edge=0.2900 spread=0.01 depth=3194.8 imbalance=0.19 source=clob,
230,2026-03-01T18:54:28.864090+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.72,13.88888888888889,,0.08000000000000007,edge=0.0800 spread=0.01 depth=2208.0 imbalance=-0.23 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:55:01.516596+00:00,0.485,expired_sweep_auto_close,-3.263888888888889,LOSS,edge=0.0800 spread=0.01 depth=2208.0 imbalance=-0.23 source=clob,Round ended before move resolved
231,2026-03-01T18:54:56.087152+00:00,btc-updown-5m-1772391000,1468064,BUY_NO,0.6599999999999999,15.151515151515154,,0.14000000000000012,edge=0.1400 spread=0.01 depth=3150.0 imbalance=0.21 source=clob,clob,80196471635988094312922592941064219845495958334420534547357817729179553178915,2026-03-01T18:55:01.735673+00:00,0.485,expired_sweep_auto_close,-2.651515151515151,LOSS,edge=0.1400 spread=0.01 depth=3150.0 imbalance=0.21 source=clob,Round ended before move resolved
232,2026-03-01T18:55:03.570220+00:00,btc-updown-5m-1772391300,1468075,BUY_NO,0.5,20.0,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=3672.3 imbalance=0.30 source=clob,clob,44642577388008686528070641167502828310218413493859276993382270741936504061926,2026-03-01T18:57:05.946102+00:00,0.64,auto_take_profit,2.8000000000000003,WIN,edge=0.3000 spread=0.01 depth=3672.3 imbalance=0.30 source=clob,
233,2026-03-01T18:56:11.306180+00:00,btc-updown-5m-1772391300,1468075,BUY_NO,0.49,20.408163265306122,0.0,0.31000000000000005,edge=0.3100 spread=0.01 depth=2857.6 imbalance=0.03 source=clob,clob,44642577388008686528070641167502828310218413493859276993382270741936504061926,2026-03-01T18:57:05.946102+00:00,0.64,auto_take_profit,3.0612244897959187,WIN,edge=0.3100 spread=0.01 depth=2857.6 imbalance=0.03 source=clob,
234,2026-03-01T18:56:31.956478+00:00,btc-updown-5m-1772391300,1468075,BUY_NO,0.48,20.833333333333336,,0.32000000000000006,edge=0.3200 spread=0.01 depth=2322.2 imbalance=-0.30 source=clob,clob,44642577388008686528070641167502828310218413493859276993382270741936504061926,2026-03-01T18:56:52.348700+00:00,0.5700000000000001,auto_take_profit,1.8750000000000018,WIN,edge=0.3200 spread=0.01 depth=2322.2 imbalance=-0.30 source=clob,
235,2026-03-01T18:57:05.988113+00:00,btc-updown-5m-1772391300,1468075,BUY_YES,0.36,27.114036199837813,27.114036199837813,0.44000000000000006,edge=0.4400 spread=0.01 depth=1232.0 imbalance=-0.05 source=clob bal=1952.21 risk=9.76,clob,84574728587176018974744405611476973502993869146375960692946820668119969285119,2026-03-01T18:57:19.647747+00:00,0.47,auto_take_profit,2.982543981982159,WIN,edge=0.4400 spread=0.01 depth=1232.0 imbalance=-0.05 source=clob bal=1952.21 risk=9.76,
236,2026-03-01T18:57:06.032439+00:00,btc-updown-5m-1772391300,1468075,BUY_NO,0.6699999999999999,14.92537313432836,,0.13000000000000012,edge=0.1300 spread=0.01 depth=1114.4 imbalance=0.43 source=clob,clob,44642577388008686528070641167502828310218413493859276993382270741936504061926,2026-03-01T18:57:19.679552+00:00,0.52,auto_stop_loss,-2.2388059701492526,LOSS,edge=0.1300 spread=0.01 depth=1114.4 imbalance=0.43 source=clob,Stopped out before reversal / adverse move exceeded stop rule
237,2026-03-01T18:57:35.574168+00:00,btc-updown-5m-1772391300,1468075,BUY_YES,0.58,16.835813313794443,16.835813313794443,0.22000000000000008,edge=0.2200 spread=0.01 depth=4103.9 imbalance=-0.71 source=clob bal=1952.95 risk=9.76,clob,84574728587176018974744405611476973502993869146375960692946820668119969285119,2026-03-01T18:59:42.074899+00:00,0.42,auto_stop_loss,-2.6937301302071104,LOSS,edge=0.2200 spread=0.01 depth=4103.9 imbalance=-0.71 source=clob bal=1952.95 risk=9.76,Stopped out before reversal / adverse move exceeded stop rule
238,2026-03-01T18:58:09.497490+00:00,btc-updown-5m-1772391300,1468075,BUY_YES,0.55,17.754130403637774,17.754130403637774,0.25,edge=0.2500 spread=0.01 depth=1326.1 imbalance=-0.12 source=clob bal=1952.95 risk=9.76,clob,84574728587176018974744405611476973502993869146375960692946820668119969285119,2026-03-01T18:59:42.074899+00:00,0.42,auto_stop_loss,-2.3080369524729116,LOSS,edge=0.2500 spread=0.01 depth=1326.1 imbalance=-0.12 source=clob bal=1952.95 risk=9.76,Stopped out before reversal / adverse move exceeded stop rule
239,2026-03-01T18:58:54.582932+00:00,btc-updown-5m-1772391300,1468075,BUY_NO,0.36,27.77777777777778,,0.4191447794016525,edge=0.4191 spread=0.01 depth=2874.4 imbalance=0.26 source=clob,clob,44642577388008686528070641167502828310218413493859276993382270741936504061926,2026-03-01T18:59:42.036339+00:00,0.5700000000000001,auto_take_profit,5.833333333333336,WIN,edge=0.4191 spread=0.01 depth=2874.4 imbalance=0.26 source=clob,
240,2026-03-01T19:00:02.569880+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.48,20.833333333333336,0.0,0.2991447794016525,edge=0.2991 spread=0.01 depth=4800.6 imbalance=-0.43 source=clob,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:01:39.359571+00:00,0.4,auto_stop_loss,-1.666666666666666,LOSS,edge=0.2991 spread=0.01 depth=4800.6 imbalance=-0.43 source=clob,Stopped out before reversal / adverse move exceeded stop rule
241,2026-03-01T19:01:37.929818+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.44999999999999996,22.222222222222225,0.0,0.32914477940165254,edge=0.3291 spread=0.01 depth=1199.4 imbalance=-0.46 source=clob,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:01:39.359571+00:00,0.4,auto_stop_loss,-1.1111111111111098,LOSS,edge=0.3291 spread=0.01 depth=1199.4 imbalance=-0.46 source=clob,Stopped out before reversal / adverse move exceeded stop rule
242,2026-03-01T19:01:59.986745+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.6,16.258401107275258,16.258401107275258,0.20000000000000007,edge=0.2000 spread=0.01 depth=4464.9 imbalance=0.17 source=clob bal=1951.01 risk=9.76,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:02:12.036067+00:00,0.48,auto_stop_loss,-1.9510081328730309,LOSS,edge=0.2000 spread=0.01 depth=4464.9 imbalance=0.17 source=clob bal=1951.01 risk=9.76,Stopped out before reversal / adverse move exceeded stop rule
243,2026-03-01T19:02:27.312344+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.52,18.740933891732286,18.740933891732286,0.28,edge=0.2800 spread=0.01 depth=1672.0 imbalance=-0.45 source=clob bal=1949.06 risk=9.75,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:02:46.722533+00:00,0.4,auto_stop_loss,-2.248912067007874,LOSS,edge=0.2800 spread=0.01 depth=1672.0 imbalance=-0.45 source=clob bal=1949.06 risk=9.75,Stopped out before reversal / adverse move exceeded stop rule
244,2026-03-01T19:03:08.029150+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.5900000000000001,16.49837468367076,16.49837468367076,0.20999999999999996,edge=0.2100 spread=0.01 depth=1784.8 imbalance=-0.07 source=clob bal=1946.81 risk=9.73,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:03:14.326958+00:00,0.43999999999999995,auto_stop_loss,-2.4747562025506165,LOSS,edge=0.2100 spread=0.01 depth=1784.8 imbalance=-0.07 source=clob bal=1946.81 risk=9.73,Stopped out before reversal / adverse move exceeded stop rule
245,2026-03-01T19:03:41.945853+00:00,btc-updown-5m-1772391600,1468087,BUY_YES,0.59,16.477402173479657,0.0,0.21000000000000008,edge=0.2100 spread=0.02 depth=3132.3 imbalance=-0.07 source=clob bal=1944.33 risk=9.72,clob,18440187983202582176629270053791945943452701862754358565766440104621800792891,2026-03-01T19:04:56.919227+00:00,0.5,auto_stop_loss,-1.4829661956131686,LOSS,edge=0.2100 spread=0.02 depth=3132.3 imbalance=-0.07 source=clob bal=1944.33 risk=9.72,Stopped out before reversal / adverse move exceeded stop rule
246,2026-03-01T19:04:49.916412+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.35,28.571428571428573,,0.45000000000000007,edge=0.4500 spread=0.01 depth=8579.0 imbalance=-0.88 source=clob,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:04:56.842440+00:00,0.49,auto_take_profit,4.000000000000001,WIN,edge=0.4500 spread=0.01 depth=8579.0 imbalance=-0.88 source=clob,
247,2026-03-01T19:04:56.876716+00:00,btc-updown-5m-1772391600,1468087,BUY_NO,0.5,20.0,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=1568.9 imbalance=-0.35 source=clob,clob,3302142066349084615489141579238909770719282488839399671232628568789237825143,2026-03-01T19:05:02.132270+00:00,0.485,expired_sweep_auto_close,-0.6000000000000005,LOSS,edge=0.3000 spread=0.01 depth=1568.9 imbalance=-0.35 source=clob,Round ended before move resolved
248,2026-03-01T19:05:04.003970+00:00,btc-updown-5m-1772391900,1468107,BUY_NO,0.5,20.0,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=5740.7 imbalance=-0.03 source=clob,clob,54887988899790732821267103179384311618944508880540247854754495597038434486970,2026-03-01T19:06:43.378459+00:00,0.39,auto_stop_loss,-2.1999999999999997,LOSS,edge=0.3000 spread=0.01 depth=5740.7 imbalance=-0.03 source=clob,Stopped out before reversal / adverse move exceeded stop rule
249,2026-03-01T19:06:39.297910+00:00,btc-updown-5m-1772391900,1468107,BUY_NO,0.47,21.27659574468085,0.0,0.33000000000000007,edge=0.3300 spread=0.01 depth=1188.3 imbalance=0.25 source=clob,clob,54887988899790732821267103179384311618944508880540247854754495597038434486970,2026-03-01T19:06:43.378459+00:00,0.39,auto_stop_loss,-1.7021276595744672,LOSS,edge=0.3300 spread=0.01 depth=1188.3 imbalance=0.25 source=clob,Stopped out before reversal / adverse move exceeded stop rule
250,2026-03-01T19:07:03.568191+00:00,btc-updown-5m-1772391900,1468107,BUY_YES,0.6,16.186236355128433,0.0,0.20000000000000007,edge=0.2000 spread=0.01 depth=3624.0 imbalance=-0.14 source=clob bal=1942.35 risk=9.71,clob,55149297757721052439679463690765685504419529507681124171896091566657993869109,2026-03-01T19:07:58.435410+00:00,0.43,auto_stop_loss,-2.7516601803718332,LOSS,edge=0.2000 spread=0.01 depth=3624.0 imbalance=-0.14 source=clob bal=1942.35 risk=9.71,Stopped out before reversal / adverse move exceeded stop rule
